sale_id,sale_datetime,sale_date,reference_no,sale_status,payment_status,customer_id,customer,biller_id,biller,sale_warehouse_id,sale_warehouse_code,sale_warehouse_name,sale_item_id,product_id,product_code,product_name,product_second_name,product_type,option_id,variant_name,category_id,category_name,subcategory_id,subcategory_name,item_warehouse_id,item_warehouse_code,item_warehouse_name,product_unit_id,product_unit_code,product_unit_name,quantity,unit_quantity,net_unit_price,real_unit_price,unit_price,item_discount,discount_label,tax_rate_id,tax_name,tax_code,tax_rate,tax_label,item_tax_per_unit,line_item_tax_stored,line_sales_ex_vat,line_vat_allocated_from_invoice,line_sales_inc_vat_allocated,serial_no,comment,invoice_total_ex_tax_before_adjustments,invoice_line_ex_vat_total,invoice_product_discount,order_discount,invoice_total_discount,invoice_product_tax,order_tax,invoice_total_vat,shipping,invoice_grand_total_inc_vat,paid,payment_method,customer_source,pos,shop,return_id,return_sale_ref,return_sale_total
44239,"2026-05-29 17:42:00",2026-05-29,VT2026/0692,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53776,308,16372974,"Spray tip 621",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14906.5400,14906.5400,0.0000,0.0000,0.0000,0.0000,1043.4578,1043.4578,0.0000,15949.9978,15950.0000,,,0,0,,,0.0000
44240,"2026-05-30 09:22:00",2026-05-30,VT2026/0693,completed,pending,31,"บริษัท บางปะอิน เสาเข็มคอนกรีต จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53782,311,80715221,"Spray tip 635",,standard,,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,3.0000,3.0000,550.0000,550.0000,550.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1650.0000,115.5000,1765.5000,,,3300.0000,3300.0000,0.0000,0.0000,0.0000,0.0000,231.0000,231.0000,0.0000,3531.0000,0.0000,,,0,0,,,0.0000
44108,"2026-05-07 10:52:00",2026-05-07,VT2026/0590,completed,paid,4694,"บริษัท เอ็มพลัส เทรดดิ้ง เซ็นเตอร์ จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52962,762,92313469,"Tip Guard (สีดำ)",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,79000.0000,79000.0000,0.0000,0.0000,0.0000,0.0000,5530.0000,5530.0000,0.0000,84530.0000,84530.0000,,,0,0,,,0.0000
44201,"2026-05-26 17:26:00",2026-05-26,VT2026/0677,completed,paid,6565,"บริษัท เค.เครน อินดัสเทรียล จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53542,762,92313469,"Tip Guard (สีดำ)",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,60000.0000,60000.0000,0.0000,0.0000,0.0000,0.0000,4200.0000,4200.0000,0.0000,64200.0000,64200.0000,,,0,0,,,0.0000
44209,"2026-05-28 17:57:00",2026-05-28,VT2026/0684,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53624,762,92313469,"Tip Guard (สีดำ)",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,2.0000,2.0000,514.0200,514.0200,514.0200,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1028.0400,71.9628,1100.0028,,,8084.1100,8084.1100,0.0000,0.0000,0.0000,0.0000,565.8877,565.8877,0.0000,8649.9977,8650.0000,,,0,0,,,0.0000
44240,"2026-05-30 09:22:00",2026-05-30,VT2026/0693,completed,pending,31,"บริษัท บางปะอิน เสาเข็มคอนกรีต จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53783,762,92313469,"Tip Guard (สีดำ)",,standard,,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,3.0000,3.0000,550.0000,550.0000,550.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,1650.0000,115.5000,1765.5000,,,3300.0000,3300.0000,0.0000,0.0000,0.0000,0.0000,231.0000,231.0000,0.0000,3531.0000,0.0000,,,0,0,,,0.0000
44085,"2026-05-04 15:00:00",2026-05-04,VT2026/0568,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52877,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14485.9800,14485.9800,0.0000,0.0000,0.0000,0.0000,1014.0186,1014.0186,0.0000,15499.9986,15500.0000,,,0,0,,,0.0000
44088,"2026-05-04 16:59:00",2026-05-04,VT2026/0570,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52896,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,15747.6600,15747.6600,0.0000,0.0000,0.0000,0.0000,1102.3362,1102.3362,0.0000,16849.9962,16850.0000,,,0,0,,,0.0000
44089,"2026-05-04 17:30:00",2026-05-04,VT2026/0571,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52910,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,21028.0400,21028.0400,0.0000,0.0000,0.0000,0.0000,1471.9628,1471.9628,0.0000,22500.0028,22500.0000,,,0,0,,,0.0000
44093,"2026-05-05 16:20:00",2026-05-05,VT2026/0575,completed,paid,6511,"บริษัท ลานกระบือ คอนสตรัคชั่น จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52919,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,36448.6000,36448.6000,0.0000,0.0000,0.0000,0.0000,2551.4020,2551.4020,0.0000,39000.0020,39000.0000,,,0,0,,,0.0000
44108,"2026-05-07 10:52:00",2026-05-07,VT2026/0590,completed,paid,4694,"บริษัท เอ็มพลัส เทรดดิ้ง เซ็นเตอร์ จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52961,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,79000.0000,79000.0000,0.0000,0.0000,0.0000,0.0000,5530.0000,5530.0000,0.0000,84530.0000,84530.0000,,,0,0,,,0.0000
44119,"2026-05-08 18:59:00",2026-05-08,VT2026/0600,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53148,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14813.0800,14813.0800,0.0000,0.0000,0.0000,0.0000,1036.9156,1036.9156,0.0000,15849.9956,15850.0000,,,0,0,,,0.0000
44140,"2026-05-14 16:34:00",2026-05-14,VT2026/0620,completed,paid,6457,"บริษัท แดน มาสเตอร์ เวอร์ค จำกัด (สำนักงานใหญ่) ",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53240,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,6.0000,6.0000,100.0000,100.0000,100.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,600.0000,42.0000,642.0000,,,9050.0000,9050.0000,0.0000,0.0000,0.0000,0.0000,633.5000,633.5000,0.0000,9683.5000,9683.5000,,,0,0,,,0.0000
44146,"2026-05-15 16:53:00",2026-05-15,VT2026/0626,completed,paid,1350,"บริษัท คอนแทรคเตอร์ ช๊อป จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53265,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,25350.0000,25350.0000,0.0000,0.0000,0.0000,0.0000,1774.5000,1774.5000,0.0000,27124.5000,27124.5000,,,0,0,,,0.0000
44156,"2026-05-18 11:25:00",2026-05-18,VT2026/0636,completed,paid,6541,"บริษัท เอส แอนด์ พี เทรดดิ้ง แอนด์ คอนสตรัคชั่น จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53284,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,22900.0000,22900.0000,0.0000,0.0000,0.0000,0.0000,1603.0000,1603.0000,0.0000,24503.0000,24503.0000,,,0,0,,,0.0000
44158,"2026-05-19 14:58:00",2026-05-19,VT2026/0638,completed,pending,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53306,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,13925.2300,13925.2300,0.0000,0.0000,0.0000,0.0000,974.7661,974.7661,0.0000,14899.9961,0.0000,,,0,0,,,0.0000
44170,"2026-05-22 10:26:00",2026-05-22,VT2026/0648,completed,paid,4404,"บริษัท อิตาเลียนไทย ดีเวล๊อปเม้นต์ จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53360,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,15900.0000,15900.0000,0.0000,0.0000,0.0000,0.0000,1113.0000,1113.0000,0.0000,17013.0000,17013.0000,,,0,0,,,0.0000
44172,"2026-05-22 14:36:00",2026-05-22,VT2026/0650,completed,paid,6518,"บริษัท ทีเอ็มที เอ็นจิเนียริ่ง แอนด์ เทรดดิ้ง จำกัด",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53843,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,4.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,79000.0000,79000.0000,0.0000,0.0000,0.0000,0.0000,5530.0000,5530.0000,0.0000,84530.0000,85137.7600,,,0,0,,,0.0000
44176,"2026-05-22 18:18:00",2026-05-22,VT2026/0654,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53391,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,36401.8700,36401.8700,0.0000,0.0000,0.0000,0.0000,2548.1309,2548.1309,0.0000,38950.0009,38950.0000,,,0,0,,,0.0000
44180,"2026-05-23 09:36:00",2026-05-23,VT2026/0658,completed,paid,6554,"บริษัท นำโชคพัฒนาโฮม จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53401,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,39000.0000,39000.0000,0.0000,0.0000,0.0000,0.0000,2730.0000,2730.0000,0.0000,41730.0000,41730.0000,,,0,0,,,0.0000
44193,"2026-05-25 17:05:00",2026-05-25,VT2026/0671,completed,paid,6560,"บริษัท มี 889 ดีไซน์ จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53445,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,25000.0000,25000.0000,0.0000,0.0000,0.0000,0.0000,1750.0000,1750.0000,0.0000,26750.0000,26750.0000,,,0,0,,,0.0000
44195,"2026-05-25 17:49:00",2026-05-25,VT2026/0673,completed,paid,6558,"บริษัท ก่อเกียรติโลหะกิจ จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53495,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,29654.2100,29654.2100,0.0000,0.0000,0.0000,0.0000,2075.7947,2075.7947,0.0000,31730.0047,41730.0000,,,0,0,44196,SR2026/0001,-31730.0047
44196,"2026-05-25 17:56:00",2026-05-25,VT2026/0673,returned,paid,6558,"บริษัท ก่อเกียรติโลหะกิจ จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53506,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,-5.0000,-5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,-29654.2100,-29654.2100,0.0000,0.0000,0.0000,0.0000,-2075.7947,-2075.7947,0.0000,-31730.0047,-31730.0000,,,0,0,,SR2026/0001,0.0000
44198,"2026-05-25 17:59:00",2026-05-25,VT2026/0674,completed,paid,6558,"บริษัท ก่อเกียรติโลหะกิจ จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53530,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,29654.2100,29654.2100,0.0000,0.0000,0.0000,0.0000,2075.7947,2075.7947,0.0000,31730.0047,31730.0000,,,0,0,,,0.0000
44201,"2026-05-26 17:26:00",2026-05-26,VT2026/0677,completed,paid,6565,"บริษัท เค.เครน อินดัสเทรียล จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53544,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,60000.0000,60000.0000,0.0000,0.0000,0.0000,0.0000,4200.0000,4200.0000,0.0000,64200.0000,64200.0000,,,0,0,,,0.0000
44203,"2026-05-26 17:54:00",2026-05-26,VT2026/0679,completed,due,6567,"บริษัท วิน รีเพ้นท์ เซอร์วิส จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53566,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,41000.0000,41000.0000,0.0000,0.0000,0.0000,0.0000,2870.0000,2870.0000,0.0000,43870.0000,41000.0000,,,0,0,,,0.0000
44204,"2026-05-27 13:33:00",2026-05-27,VT2026/0680,completed,paid,2220,"ห้างหุ้นส่วนจำกัด คิว ยู เทคนิค รีแพร์ (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53577,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,41500.0000,41500.0000,0.0000,0.0000,0.0000,0.0000,2905.0000,2905.0000,0.0000,44405.0000,44405.0000,,,0,0,,,0.0000
44210,"2026-05-28 18:18:00",2026-05-28,VT2026/0685,completed,paid,6571,"บริษัท พริมรูฟ รีเพ้นท์ เซอร์วิส จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53633,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,12900.0000,12900.0000,0.0000,0.0000,0.0000,0.0000,903.0000,903.0000,0.0000,13803.0000,13803.0000,,,0,0,,,0.0000
44211,"2026-05-28 18:22:00",2026-05-28,VT2026/0686,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53646,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,3.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,23364.4900,23364.4900,0.0000,0.0000,0.0000,0.0000,1635.5143,1635.5143,0.0000,25000.0043,25000.0000,,,0,0,,,0.0000
44213,"2026-05-29 09:32:00",2026-05-29,VT2026/0688,completed,paid,6574,"บริษัท มดย่อง อินเตอร์มีเดีย กรุ๊ป จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53653,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16900.0000,16900.0000,0.0000,0.0000,0.0000,0.0000,1183.0000,1183.0000,0.0000,18083.0000,18083.0000,,,0,0,,,0.0000
44215,"2026-05-29 10:58:23",2026-05-29,VT/POS2026/5337,completed,paid,1,"walk-in Customer",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53666,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,2.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,15950.0000,15950.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15950.0000,15950.0000,,,1,0,,,0.0000
44239,"2026-05-29 17:42:00",2026-05-29,VT2026/0692,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53779,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,14906.5400,14906.5400,0.0000,0.0000,0.0000,0.0000,1043.4578,1043.4578,0.0000,15949.9978,15950.0000,,,0,0,,,0.0000
44242,"2026-05-30 15:55:00",2026-05-30,VT2026/0695,completed,paid,6577,"บริษัท บีทียู อโศก พร็อพเพอร์ตี้ จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53796,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,5.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,43000.0000,43000.0000,0.0000,0.0000,0.0000,0.0000,3010.0000,3010.0000,0.0000,46010.0000,46010.0000,,,0,0,,,0.0000
44244,"2026-05-30 20:35:00",2026-05-30,VT2026/0697,completed,paid,4901,"ประสงค์ออกนาม ( สำนักงานใหญ่ )",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53807,161,32062791,"Tip seat full-Spray tip -  ซีลยาง",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",4,อัน,อัน,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,13925.2300,13925.2300,0.0000,0.0000,0.0000,0.0000,974.7661,974.7661,0.0000,14899.9961,14900.0000,,,0,0,,,0.0000
44203,"2026-05-26 17:54:00",2026-05-26,VT2026/0679,completed,due,6567,"บริษัท วิน รีเพ้นท์ เซอร์วิส จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53569,163,91102640,"Universal jointer-ข้อต่อ 360องศา",,standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",2,SET,ชุด,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,41000.0000,41000.0000,0.0000,0.0000,0.0000,0.0000,2870.0000,2870.0000,0.0000,43870.0000,41000.0000,,,0,0,,,0.0000
44107,"2026-05-07 10:50:00",2026-05-07,VT2026/0589,completed,paid,6520,"บริษัท ดีแอนด์จี คอร์ปอเรชั่น จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",52951,98,74774312,"VC600 Dust Collector-เครื่องเก็บฝุ่นVC600","VC600 Dust Collector",standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,15270.0000,15270.0000,0.0000,0.0000,0.0000,0.0000,1068.9000,1068.9000,0.0000,16338.9000,16338.9000,,,0,0,,,0.0000
44114,"2026-05-08 16:10:00",2026-05-08,VT2026/0595,completed,paid,6529,"บริษัท แม็คมาสเตอร์ เอ็นจิเนียริ่ง จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53111,98,74774312,"VC600 Dust Collector-เครื่องเก็บฝุ่นVC600","VC600 Dust Collector",standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16500.0000,16500.0000,0.0000,0.0000,0.0000,0.0000,1155.0000,1155.0000,0.0000,17655.0000,17655.0000,,,0,0,,,0.0000
44115,"2026-05-08 16:53:00",2026-05-08,VT2026/0596,completed,paid,6525,"บริษัท เอ.เค.เพาเวอร์ จำกัด(สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53114,98,74774312,"VC600 Dust Collector-เครื่องเก็บฝุ่นVC600","VC600 Dust Collector",standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16500.0000,16500.0000,0.0000,0.0000,0.0000,0.0000,1155.0000,1155.0000,0.0000,17655.0000,17655.0000,,,0,0,,,0.0000
44123,"2026-05-09 14:44:00",2026-05-09,VT2026/0604,completed,paid,6435,"บริษัท วอลต้า ซิสเต็ม จำกัด (สำนักงานใหญ่)",3,หจก.รูบี้ช๊อป,1,WHI,"Warehouse 1",53159,98,74774312,"VC600 Dust Collector-เครื่องเก็บฝุ่นVC600","VC600 Dust Collector",standard,0,,2,"Airless Sprayer",,,1,WHI,"Warehouse 1",1,PCS,ชิ้น,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0,1,"No Tax",NT,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,,,16750.0000,16750.0000,0.0000,0.0000,0.0000,0.0000,1172.5000,1172.5000,0.0000,17922.5000,17922.5000,,,0,0,,,0.0000
